folio,clientName,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A12120037,BBVA-D.F. PLAZA MIRAMONTES CR257,70114334,Facturado,gp@vsys.com,25/01/2013,24930322,UNC.CUAD.901.1,UNR.CUAD.901.1,24930323,3,2,195,585,390,,
A12120093,BBVA-LA JOYA TLALPAN CR3663,70114588,Facturado,gp@vsys.com,28/01/2013,24942162,UNC.CUAD.905.1,UNR.CUAD.905.1,24942163,3,3,339.5,1018.5,1018.5,,
A12120093,BBVA-LA JOYA TLALPAN CR3663,70114588,Facturado,gp@vsys.com,28/01/2013,24942166,UNC.CUAD.911.1,UNR.CUAD.911.1,24942167,3,3,12,36,36,,
A12120093,BBVA-LA JOYA TLALPAN CR3663,70114588,Facturado,gp@vsys.com,28/01/2013,24942164,UNC.CUAD.901.1,UNR.CUAD.901.1,24942165,3,2,195,585,390,,
A11120111,BBVA-SSP CONSTITUYENTES CR4629,71285161,Facturado,gp@vsys.com,28/01/2013,24914401,UNC.CUAD.905.1,UNR.CUAD.905.1,24914402,2,2,339.5,679,679,,
A11120111,BBVA-SSP CONSTITUYENTES CR4629,71285161,Facturado,gp@vsys.com,28/01/2013,24914403,UNC.CUAD.911.1,UNR.CUAD.911.1,24914404,2,2,12,24,24,,
A11120111,BBVA-SSP CONSTITUYENTES CR4629,71285161,Facturado,gp@vsys.com,28/01/2013,24914405,UNC.CUAD.901.1,UNR.CUAD.901.1,24914406,2,2,195,390,390,,
A08130171 ,BBVA-SEGUROS MONTERREY TORRE NEW YORK LIFE CR3634,71401855,Facturado,gp@vsys.com,30/01/2013,25770613,UNC.CUAD.905.1,UNR.CUAD.905.1,25770614,4,4,339.5,1358,1358,,
A08130171 ,BBVA-SEGUROS MONTERREY TORRE NEW YORK LIFE CR3634,71401855,Facturado,gp@vsys.com,30/01/2013,25770615,UNC.CUAD.911.1,UNR.CUAD.911.1,25770616,4,4,12,48,48,,
A10120176,BBVA-SEGUROS MONTERREY TORRE NEW YORK LIFE CR3634,71401855,Facturado,gp@vsys.com,30/01/2013,24791498,UNC.CUAD.901.1,UNR.CUAD.901.1,24791499,2,2,195,390,390,,
A12120018,BBVA-INSURGENTES VIADUCTO CR1281,70115019,Facturado,gp@vsys.com,14/12/2012,24924678,UNC.CUAD.901.1,UNR.CUAD.901.1,24924679,4,4,195,780,780,,
A12120018,BBVA-INSURGENTES VIADUCTO CR1281,70115019,Facturado,gp@vsys.com,14/12/2012,24924680,UNC.CUAD.905.1,UNR.CUAD.905.1,24924681,14,14,339.5,4753,4753,,
A12120018,BBVA-INSURGENTES VIADUCTO CR1281,70115019,Facturado,gp@vsys.com,14/12/2012,24924676,UNC.CUAD.911.1,UNR.CUAD.911.1,24924677,14,14,12,168,168,,
A11120115,BBVA-CENTRO COMERCIAL SATELITE CR3500,71402580,Facturado,gp@vsys.com,14/12/2012,24914627,UNC.CUAD.905.1,UNR.CUAD.905.1,24914628,3,3,339.5,1018.5,1018.5,,
A11120115,BBVA-CENTRO COMERCIAL SATELITE CR3500,71402580,Facturado,gp@vsys.com,14/12/2012,24914629,UNC.CUAD.911.1,UNR.CUAD.911.1,24914630,3,3,12,36,36,,
A11120054,BBVA-DF CENTRO MEDICO SIGLO XXI CR3544,70114647,Facturado,gp@vsys.com,05/12/2012,24849989,UNC.CUAD.901.1,UNR.CUAD.901.1,24849990,3,3,195,585,585,,
A11120054,BBVA-DF CENTRO MEDICO SIGLO XXI CR3544,70114647,Facturado,gp@vsys.com,05/12/2012,24849985,UNC.CUAD.905.1,UNR.CUAD.905.1,24849986,8,8,339.5,2716,2716,,
A11120054,BBVA-DF CENTRO MEDICO SIGLO XXI CR3544,70114647,Facturado,gp@vsys.com,05/12/2012,24849987,UNC.CUAD.911.1,UNR.CUAD.911.1,24849988,8,8,12,96,96,,
A11120106,BBVA-D.F. IBM DE MEXICO SANTA FE CR3593,70114784,Facturado,gp@vsys.com,14/12/2012,24914311,UNC.CUAD.901.1,UNR.CUAD.901.1,24914312,2,2,195,390,390,,
A11120106,BBVA-D.F. IBM DE MEXICO SANTA FE CR3593,70114784,Facturado,gp@vsys.com,14/12/2012,24914307,UNC.CUAD.905.1,UNR.CUAD.905.1,24914308,2,2,339.5,679,679,,
A11120106,BBVA-D.F. IBM DE MEXICO SANTA FE CR3593,70114784,Facturado,gp@vsys.com,14/12/2012,24914309,UNC.CUAD.911.1,UNR.CUAD.911.1,24914310,2,2,12,24,24,,
A11120114,BBVA-SENADO DE LA REPUBLICA CR4681,71381002,Facturado,gp@vsys.com,14/12/2012,24914480,UNC.CUAD.901.1,UNR.CUAD.901.1,24914481,1,1,195,195,195,,
A11120114,BBVA-SENADO DE LA REPUBLICA CR4681,71381002,Facturado,gp@vsys.com,14/12/2012,24914476,UNC.CUAD.905.1,UNR.CUAD.905.1,24914477,2,2,339.5,679,679,,
A11120114,BBVA-SENADO DE LA REPUBLICA CR4681,71381002,Facturado,gp@vsys.com,14/12/2012,24914478,UNC.CUAD.911.1,UNR.CUAD.911.1,24914479,2,2,12,24,24,,
A12120123,BBVA-LEON BOULEVARD CR474,70122129,Facturado,gp@vsys.com,19/02/2013,24944431,UNC.CUAD.905.1,UNR.CUAD.905.1,24944432,5,5,339.5,1697.5,1697.5,,
A12120123,BBVA-LEON BOULEVARD CR474,70122129,Facturado,gp@vsys.com,19/02/2013,24944433,UNC.CUAD.911.1,UNR.CUAD.911.1,24944434,5,5,12,60,60,,
A12120123,BBVA-LEON BOULEVARD CR474,70122129,Facturado,gp@vsys.com,19/02/2013,24944435,UNC.CUAD.901.1,UNR.CUAD.901.1,24944436,3,2,195,585,390,,
A12120043,BBVA-ACAYUCAN CENTRO CR541,70115634,Facturado,gp@vsys.com,20/02/2013,24930511,UNC.CUAD.905.1,UNR.CUAD.905.1,24930512,7,7,339.5,2376.5,2376.5,,
A12120043,BBVA-ACAYUCAN CENTRO CR541,70115634,Facturado,gp@vsys.com,20/02/2013,24930513,UNC.CUAD.911.1,UNR.CUAD.911.1,24930514,7,7,12,84,84,,
A12120043,BBVA-ACAYUCAN CENTRO CR541,70115634,Facturado,gp@vsys.com,20/02/2013,24930515,UNC.CUAD.901.1,UNR.CUAD.901.1,24930516,5,4,195,975,780,,
A12120220,BBVA-WAL MART TEPEYAC CR3627,70114843,Facturado,gp@vsys.com,18/02/2013,24952554,UNC.CUAD.905.1,UNR.CUAD.905.1,24952555,4,4,339.5,1358,1358,,
A12120220,BBVA-WAL MART TEPEYAC CR3627,70114843,Facturado,gp@vsys.com,18/02/2013,24952556,UNC.CUAD.911.1,UNR.CUAD.911.1,24952557,4,4,12,48,48,,
A12120220,BBVA-WAL MART TEPEYAC CR3627,70114843,Facturado,gp@vsys.com,18/02/2013,24952552,UNC.CUAD.901.1,UNR.CUAD.901.1,24952553,2,2,195,390,390,,
A12120172,BBVA-WORLD TRADE CENTER   CR3646,70114560,Facturado,gp@vsys.com,18/02/2013,24945622,UNC.CUAD.905.1,UNR.CUAD.905.1,24945623,6,6,339.5,2037,2037,,
A12120172,BBVA-WORLD TRADE CENTER   CR3646,70114560,Facturado,gp@vsys.com,18/02/2013,24945624,UNC.CUAD.911.1,UNR.CUAD.911.1,24945625,6,6,12,72,72,,
A12120172,BBVA-WORLD TRADE CENTER   CR3646,70114560,Facturado,gp@vsys.com,18/02/2013,24945626,UNC.CUAD.901.1,UNR.CUAD.901.1,24945627,2,2,195,390,390,,
A12120102,BBVA-CD JUAREZ ZONA DORADA CR295,70114369,Facturado,gp@vsys.com,22/02/2013,24942642,UNC.CUAD.911.1,UNR.CUAD.911.1,24942643,6,5,12,72,60,,
A12120102,BBVA-CD JUAREZ ZONA DORADA CR295,70114369,Facturado,gp@vsys.com,22/02/2013,24942644,UNC.CUAD.901.1,UNR.CUAD.901.1,24942645,2,2,195,390,390,,
A12120102,BBVA-CD JUAREZ ZONA DORADA CR295,70114369,Facturado,gp@vsys.com,22/02/2013,24942646,UNC.CUAD.905.1,UNR.CUAD.905.1,24942647,6,5,339.5,2037,1697.5,,
A12120117,BBVA-ZAPOPAN PLAZA DEL SOL CR436,70114498,Facturado,gp@vsys.com,12/03/2013,24943210,UNC.CUAD.905.1,UNR.CUAD.905.1,24943211,7,7,339.5,2376.5,2376.5,,
A12120117,BBVA-ZAPOPAN PLAZA DEL SOL CR436,70114498,Facturado,gp@vsys.com,12/03/2013,24943212,UNC.CUAD.911.1,UNR.CUAD.911.1,24943213,7,7,12,84,84,,
A12120117,BBVA-ZAPOPAN PLAZA DEL SOL CR436,70114498,Facturado,gp@vsys.com,12/03/2013,24943214,UNC.CUAD.901.1,UNR.CUAD.901.1,24943215,2,2,195,390,390,,
A12120135,BBVA-GUADALAJARA SANTUARIO CR1051,70114906,Facturado,gp@vsys.com,08/03/2013,24944639,UNC.CUAD.905.1,UNR.CUAD.905.1,24944640,9,9,339.5,3055.5,3055.5,,
A12120135,BBVA-GUADALAJARA SANTUARIO CR1051,70114906,Facturado,gp@vsys.com,08/03/2013,24944641,UNC.CUAD.911.1,UNR.CUAD.911.1,24944642,9,9,12,108,108,,
A12120135,BBVA-GUADALAJARA SANTUARIO CR1051,70114906,Facturado,gp@vsys.com,08/03/2013,24944648,UNC.CUAD.901.1,UNR.CUAD.901.1,24944649,2,2,195,390,390,,
A12120224,BBVA-CUATRO CAMINOS CR4122,70115103,Facturado,gp@vsys.com,22/03/2013,24952647,UNC.CUAD.901.1,UNR.CUAD.901.1,24952648,3,3,195,585,585,,
A12120224,BBVA-CUATRO CAMINOS CR4122,70115103,Facturado,gp@vsys.com,22/03/2013,24952649,UNC.CUAD.911.1,UNR.CUAD.911.1,24952650,4,4,12,48,48,,
A12120224,BBVA-CUATRO CAMINOS CR4122,70115103,Facturado,gp@vsys.com,22/03/2013,24952658,UNC.CUAD.905.1,UNR.CUAD.905.1,24952659,4,4,339.5,1358,1358,,
A03130058,BBVA-JUAREZ CABALLITO CR347,70114417,Facturado,gp@vsys.com,17/04/2013,25284112,UNC.CUAD.905.1,UNR.CUAD.905.1,25284113,6,6,339.5,2037,2037,,
A03130058,BBVA-JUAREZ CABALLITO CR347,70114417,Facturado,gp@vsys.com,17/04/2013,25284116,UNC.CUAD.911.1,UNR.CUAD.911.1,25284117,6,6,12,72,72,,
A03130058,BBVA-JUAREZ CABALLITO CR347,70114417,Facturado,gp@vsys.com,17/04/2013,25284114,UNC.CUAD.901.1,UNR.CUAD.901.1,25284115,2,2,195,390,390,,
A12120294,BBVA-CD. VALLES CUAUHTEMOC CR495,70115465,Facturado,gp@vsys.com,26/04/2013,24956938,UNC.CUAD.905.1,UNR.CUAD.905.1,24956939,5,5,339.5,1697.5,1697.5,,
A12120294,BBVA-CD. VALLES CUAUHTEMOC CR495,70115465,Facturado,gp@vsys.com,26/04/2013,24956940,UNC.CUAD.911.1,UNR.CUAD.911.1,24956941,5,5,12,60,60,,
A12120294,BBVA-CD. VALLES CUAUHTEMOC CR495,70115465,Facturado,gp@vsys.com,26/04/2013,24956942,UNC.CUAD.901.1,UNR.CUAD.901.1,24956943,2,2,195,390,390,,
A12120268,BBVA-PLAYA DEL CARMEN CENTRO CR675,70114724,Facturado,gp@vsys.com,26/04/2013,24955406,UNC.CUAD.905.1,UNR.CUAD.905.1,24955407,5,5,339.5,1697.5,1697.5,,
A12120268,BBVA-PLAYA DEL CARMEN CENTRO CR675,70114724,Facturado,gp@vsys.com,26/04/2013,24955408,UNC.CUAD.911.1,UNR.CUAD.911.1,24955409,5,5,12,60,60,,
A12120268,BBVA-PLAYA DEL CARMEN CENTRO CR675,70114724,Facturado,gp@vsys.com,26/04/2013,24955410,UNC.CUAD.901.1,UNR.CUAD.901.1,24955411,2,1,195,390,195,,
A12120275,BBVA-ZAPOPAN PLAZA GUADALUPE CR1081,70114950,Facturado,gp@vsys.com,23/04/2013,24955494,UNC.CUAD.905.1,UNR.CUAD.905.1,24955495,5,5,339.5,1697.5,1697.5,,
A12120275,BBVA-ZAPOPAN PLAZA GUADALUPE CR1081,70114950,Facturado,gp@vsys.com,23/04/2013,24955496,UNC.CUAD.911.1,UNR.CUAD.911.1,24955497,5,5,12,60,60,,
A12120275,BBVA-ZAPOPAN PLAZA GUADALUPE CR1081,70114950,Facturado,gp@vsys.com,23/04/2013,24955498,UNC.CUAD.901.1,UNR.CUAD.901.1,24955499,2,2,195,390,390,,
A07130138 ,BBVA-WAL MART TLAHUAC CR3545,70114651,Facturado,gp@vsys.com,12/08/2013,25624695,UNC.CUAD.901.1,UNR.CUAD.901.1,25624696,2,2,195,390,390,,
A07130138 ,BBVA-WAL MART TLAHUAC CR3545,70114651,Facturado,gp@vsys.com,12/08/2013,25624693,UNC.CUAD.905.1,UNR.CUAD.905.1,25624694,4,4,339.5,1358,1358,,
A07130138 ,BBVA-WAL MART TLAHUAC CR3545,70114651,Facturado,gp@vsys.com,12/08/2013,25624697,UNC.CUAD.911.1,UNR.CUAD.911.1,25624698,4,4,12,48,48,,
A12120264,BBVA-MEX OCOYOACAC CR6566,70115558,Facturado,gp@vsys.com,24/04/2013,24955158,UNC.CUAD.901.1,UNR.CUAD.901.1,24955159,3,1,195,585,195,,
A12120264,BBVA-MEX OCOYOACAC CR6566,70115558,Facturado,gp@vsys.com,24/04/2013,24955160,UNC.CUAD.905.1,UNR.CUAD.905.1,24955161,3,3,339.5,1018.5,1018.5,,
A12120264,BBVA-MEX OCOYOACAC CR6566,70115558,Facturado,gp@vsys.com,24/04/2013,24955162,UNC.CUAD.911.1,UNR.CUAD.911.1,24955163,3,3,12,36,36,,
A12120290,BBVA-CD. JUAREZ TECNOLOGICO CR6627,70115345,Facturado,gp@vsys.com,23/04/2013,24956789,UNC.CUAD.905.1,UNR.CUAD.905.1,24956790,7,7,339.5,2376.5,2376.5,,
A12120290,BBVA-CD. JUAREZ TECNOLOGICO CR6627,70115345,Facturado,gp@vsys.com,23/04/2013,24956791,UNC.CUAD.911.1,UNR.CUAD.911.1,24956792,7,7,12,84,84,,
A12120290,BBVA-CD. JUAREZ TECNOLOGICO CR6627,70115345,Facturado,gp@vsys.com,23/04/2013,24956793,UNC.CUAD.901.1,UNR.CUAD.901.1,24956794,2,2,195,390,390,,
A12120330 ,BBVA-BBVA-TLALNEPANTLAPUENTEDEVIGAS-CR1816,70114225,Facturado,gp@vsys.com,24/04/2013,24972083,UNC.CUAD.905.1,UNR.CUAD.905.1,24972084,8,8,339.5,2716,2716,,
A12120330 ,BBVA-BBVA-TLALNEPANTLAPUENTEDEVIGAS-CR1816,70114225,Facturado,gp@vsys.com,24/04/2013,24972087,UNC.CUAD.901.1,UNR.CUAD.901.1,24972088,1,1,195,195,195,,
A12120330 ,BBVA-BBVA-TLALNEPANTLAPUENTEDEVIGAS-CR1816,70114225,Facturado,gp@vsys.com,24/04/2013,24972085,UNC.CUAD.911.1,UNR.CUAD.911.1,24972086,8,8,12,96,96,,
A03130054 ,BBVA-REFORMA REVOLUCION CR67,70114203,Facturado,gp@vsys.com,07/05/2013,25283992,UNC.CUAD.905.1,UNR.CUAD.905.1,25283993,6,6,339.5,2037,2037,,
A03130054 ,BBVA-REFORMA REVOLUCION CR67,70114203,Facturado,gp@vsys.com,07/05/2013,25283996,UNC.CUAD.911.1,UNR.CUAD.911.1,25283997,6,6,12,72,72,,
A03130054 ,BBVA-REFORMA REVOLUCION CR67,70114203,Facturado,gp@vsys.com,07/05/2013,25283994,UNC.CUAD.901.1,UNR.CUAD.901.1,25283995,2,2,195,390,390,,
A12120091,BBVA-TULTITLAN FUENTES DEL VALLE CR3702,70114683,Facturado,gp@vsys.com,21/05/2013,24942336,UNC.CUAD.905.1,UNR.CUAD.905.1,24942337,4,4,339.5,1358,1358,,
A12120091,BBVA-TULTITLAN FUENTES DEL VALLE CR3702,70114683,Facturado,gp@vsys.com,21/05/2013,24942338,UNC.CUAD.911.1,UNR.CUAD.911.1,24942339,4,4,12,48,48,,
A12120091,BBVA-TULTITLAN FUENTES DEL VALLE CR3702,70114683,Facturado,gp@vsys.com,21/05/2013,24942340,UNC.CUAD.901.1,UNR.CUAD.901.1,24942341,3,1,195,585,195,,
A12120238,BBVA-NUEVO LAREDO JARDIN CR3850,71295583,Facturado,gp@vsys.com,24/05/2013,24952988,UNC.CUAD.905.1,UNR.CUAD.905.1,24952989,4,4,339.5,1358,1358,,
A12120238,BBVA-NUEVO LAREDO JARDIN CR3850,71295583,Facturado,gp@vsys.com,24/05/2013,24952990,UNC.CUAD.911.1,UNR.CUAD.911.1,24952991,4,4,12,48,48,,
A12120238,BBVA-NUEVO LAREDO JARDIN CR3850,71295583,Facturado,gp@vsys.com,24/05/2013,24952992,UNC.CUAD.901.1,UNR.CUAD.901.1,24952993,3,3,195,585,585,,
A12120145,BBVA-AGUASCALIENTES PRINCIPAL CR4190,70115161,Facturado,gp@vsys.com,28/05/2013,24944941,UNC.CUAD.911.1,UNR.CUAD.911.1,24944942,5,5,12,60,60,,
A12120145,BBVA-AGUASCALIENTES PRINCIPAL CR4190,70115161,Facturado,gp@vsys.com,28/05/2013,24944943,UNC.CUAD.901.1,UNR.CUAD.901.1,24944944,4,4,195,780,780,,
A12120145,BBVA-AGUASCALIENTES PRINCIPAL CR4190,70115161,Facturado,gp@vsys.com,28/05/2013,24944950,UNC.CUAD.905.1,UNR.CUAD.905.1,24944951,5,5,339.5,1697.5,1697.5,,
A12120227,BBVA-CHRYSLER SANTA FE CR4261,70115177,Facturado,gp@vsys.com,27/05/2013,24952719,UNC.CUAD.901.1,UNR.CUAD.901.1,24952720,1,1,195,195,195,,
A12120227,BBVA-CHRYSLER SANTA FE CR4261,70115177,Facturado,gp@vsys.com,27/05/2013,24952726,UNC.CUAD.905.1,UNR.CUAD.905.1,24952727,2,2,339.5,679,679,,
A12120227,BBVA-CHRYSLER SANTA FE CR4261,70115177,Facturado,gp@vsys.com,27/05/2013,24952728,UNC.CUAD.911.1,UNR.CUAD.911.1,24952729,2,2,12,24,24,,
