folio,clientName,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A01130001 ,BBVA-BBVA-PATRIMONIAL NI—OS HEROES CR707,71397785,Facturado,gp@vsys.com,1/11/2013,24975332,UNC.CUAD.905.1,UNR.CUAD.905.1,24975333,10,10,339.5,3395,3395,,
A01130001 ,BBVA-BBVA-PATRIMONIAL NI—OS HEROES CR707,71397785,Facturado,gp@vsys.com,1/11/2013,24975334,UNC.CUAD.911.1,UNR.CUAD.911.1,24975335,10,10,12,120,120,,
A08120035 ,BBVA-BBVA-PATRIMONIAL NI—OS HEROES CR707,71397785,Facturado,gp@vsys.com,1/11/2013,24685525,UNC.CUAD.911.1,UNR.CUAD.911.1,24685526,14,14,12,168,168,,
A08120035 ,BBVA-BBVA-PATRIMONIAL NI—OS HEROES CR707,71397785,Facturado,gp@vsys.com,1/11/2013,24685527,UNC.CUAD.901.1,UNR.CUAD.901.1,24685528,2,2,195,390,390,,
A04130130,BBVA-MTY Valle Sena CR708,71399003,Facturado,gp@vsys.com,10/5/2012,25342109,UNC.CUAD.906.1,UNR.CUAD.906.1,25342110,28,28,18.5,518,518,,
A02130079 ,BBVA-REVOLUCION   CR1072,70114935,Facturado,gp@vsys.com,2/5/2013,25250017,UNC.CUAD.905.1,UNR.CUAD.905.1,25250018,1,1,339.5,339.5,339.5,,
A02130079 ,BBVA-REVOLUCION   CR1072,70114935,Facturado,gp@vsys.com,2/5/2013,25250019,UNC.CUAD.911.1,UNR.CUAD.911.1,25250020,1,1,12,12,12,,
A08120043,BBVA-BANCA DE EMPRESAS Y GOBIERNO GLORIETA COLON CR1121,71398705,Facturado,gp@vsys.com,9/7/2012,24688827,UNC.CUAD.911.1,UNR.CUAD.911.1,24688828,11,11,12,132,132,,
A05130226 ,BBVA-BANCA DE EMPRESAS Y GOBIERNO GLORIETA COLON CR1121,71398705,Facturado,gp@vsys.com,9/7/2012,25458129,UNC.CUAD.901.1,UNR.CUAD.901.1,25458130,1,1,195,195,195,,
A02130082,BBVA-HN LA PAZ BCS CR2361,71332271,Facturado,gp@vsys.com,2/22/2013,25250044,UNC.CUAD.905.1,UNR.CUAD.905.1,25250045,2,2,339.5,679,679,,
A02130082,BBVA-HN LA PAZ BCS CR2361,71332271,Facturado,gp@vsys.com,2/22/2013,25250046,UNC.CUAD.911.1,UNR.CUAD.911.1,25250047,2,2,12,24,24,,
A05130217 ,BBVA-CHIMALHUACAN CR3520,70114905,Facturado,gp@vsys.com,11/6/2012,25458096,UNC.CUAD.901.1,UNR.CUAD.901.1,25458097,1,1,195,195,195,,
A10120123,BBVA-D.F. PLAZA MOLIERE CR3600,70114759,Facturado,gp@vsys.com,10/24/2012,24684094,UNC.CUAD.901.1,UNR.CUAD.901.1,24684095,2,2,195,390,390,,
A05130216 ,BBVA-D.F. PLAZA MOLIERE CR3600,70114759,Facturado,gp@vsys.com,10/24/2012,25458094,UNC.CUAD.901.1,UNR.CUAD.901.1,25458095,1,1,195,195,195,,
A12120041 ,BBVA-BBVA-D.F. PLAZA CANTIL CR3656 CR3656,70116336,Facturado,gp@vsys.com,1/25/2013,24930541,UNC.CUAD.905.1,UNR.CUAD.905.1,24930542,6,1,339.5,2037,339.5,,
A12120041 ,BBVA-BBVA-D.F. PLAZA CANTIL CR3656 CR3656,70116336,Facturado,gp@vsys.com,1/25/2013,24930543,UNC.CUAD.911.1,UNR.CUAD.911.1,24930544,6,1,12,72,12,,
A09120030,BBVA-NEZA BENITO JUAREZ CR3675,70114618,Facturado,gp@vsys.com,9/24/2012,24716095,UNC.CUAD.911.1,UNR.CUAD.911.1,24716096,6,6,12,72,72,,
A09120030,BBVA-NEZA BENITO JUAREZ CR3675,70114618,Facturado,gp@vsys.com,9/24/2012,24716097,UNC.CUAD.901.1,UNR.CUAD.901.1,24716098,2,2,195,390,390,,
A10120052 ,BBVA-3691 PROVIDENCIA ARAGON CR3691,70114654,Facturado,gp@vsys.com,1/21/2013,24757980,UNC.CUAD.905.1,UNR.CUAD.905.1,24757981,5,5,339.5,1697.5,1697.5,,
A05130214 ,BBVA-3691 PROVIDENCIA ARAGON CR3691,70114654,Facturado,gp@vsys.com,1/21/2013,25458090,UNC.CUAD.901.1,UNR.CUAD.901.1,25458091,1,1,195,195,195,,
A05130215 ,BBVA-MARTE CR3697,70114668,Facturado,gp@vsys.com,10/22/2012,25458092,UNC.CUAD.901.1,UNR.CUAD.901.1,25458093,1,1,195,195,195,,
A02130022,BBVA-CAM AL DSTO DE LOS LEONES  CR3710,70114700,Facturado,gp@vsys.com,1/21/2013,25238047,UNC.CUAD.905.1,UNR.CUAD.905.1,25238048,1,1,339.5,339.5,339.5,,
A02130022,BBVA-CAM AL DSTO DE LOS LEONES  CR3710,70114700,Facturado,gp@vsys.com,1/21/2013,25238049,UNC.CUAD.911.1,UNR.CUAD.911.1,25238050,1,1,12,12,12,,
A10120115,ZAPOPAN PASEOS DEL SOL,70115021,Facturado,gp@vsys.com,9/11/2012,24684203,UNC.CUAD.901.1,UNR.CUAD.901.1,24684204,2,1,195,390,195,,
A05130219 ,BBVA-AGUASCALIENTES PLAZA SAN MARCOS CR4198,70115174,Facturado,gp@vsys.com,10/22/2012,25458109,UNC.CUAD.901.1,UNR.CUAD.901.1,25458110,1,1,195,195,195,,
A05130010,BBVA-Lomas verdes CR4214,71364775,Facturado,gp@vsys.com,2/8/2013,25384292,UNC.CUAD.906.1,UNR.CUAD.906.1,25384293,8,8,18.5,148,148,,
A05130223 ,BBVA-COMITAN CR4641,71304133,Facturado,gp@vsys.com,11/7/2012,25458123,UNC.CUAD.901.1,UNR.CUAD.901.1,25458124,1,1,195,195,195,,
A05130220 ,BBVA-PLAZA LEONES CR5033,71255496,Facturado,gp@vsys.com,2/22/2013,25458111,UNC.CUAD.901.1,UNR.CUAD.901.1,25458112,1,1,195,195,195,,
A10120104,CULIACAN LOLA BELTRAN,71283478,Facturado,gp@vsys.com,10/26/2012,24770791,UNC.CUAD.911.1,UNR.CUAD.911.1,24770792,4,4,12,48,48,,
A10120104,CULIACAN LOLA BELTRAN,71283478,Facturado,gp@vsys.com,10/26/2012,24770793,UNC.CUAD.901.1,UNR.CUAD.901.1,24770794,3,2,195,585,390,,
A05130222 ,BBVA-5272 CHADRAUI SAN PABLO CR5272,71280855,Facturado,gp@vsys.com,11/20/2012,25458121,UNC.CUAD.901.1,UNR.CUAD.901.1,25458122,1,1,195,195,195,,
A11120104 ,BBVA-PLAYA DEL CARMEN BENITO JUAREZ CR5765,70115543,Facturado,gp@vsys.com,12/10/2012,24911883,UNC.CUAD.905.1,UNR.CUAD.905.1,24911884,6,6,339.5,2037,2037,,
A11120104 ,BBVA-PLAYA DEL CARMEN BENITO JUAREZ CR5765,70115543,Facturado,gp@vsys.com,12/10/2012,24911885,UNC.CUAD.911.1,UNR.CUAD.911.1,24911886,6,6,12,72,72,,
A11120104 ,BBVA-PLAYA DEL CARMEN BENITO JUAREZ CR5765,70115543,Facturado,gp@vsys.com,12/10/2012,24911887,UNC.CUAD.901.1,UNR.CUAD.901.1,24911888,3,3,195,585,585,,
A04130127,BBVA-PATRIMONIAL ACAPULCO CR6359,71397787,Facturado,gp@vsys.com,11/15/2012,25342103,UNC.CUAD.906.1,UNR.CUAD.906.1,25342104,6,6,18.5,111,111,,
A08120037 ,BBVA-PATRIMONIAL ACAPULCO CR6359,71397787,Facturado,gp@vsys.com,11/15/2012,24685572,UNC.CUAD.911.1,UNR.CUAD.911.1,24685573,9,9,12,108,108,,
A08120037 ,BBVA-PATRIMONIAL ACAPULCO CR6359,71397787,Facturado,gp@vsys.com,11/15/2012,24685574,UNC.CUAD.901.1,UNR.CUAD.901.1,24685575,2,1,195,390,195,,
A04130128,BBVA-Cuernavaca CR6383,71397789,Facturado,gp@vsys.com,10/19/2012,25342105,UNC.CUAD.906.1,UNR.CUAD.906.1,25342106,8,8,18.5,148,148,,
A08120038,BBVA-Cuernavaca CR6383,71397789,Facturado,gp@vsys.com,10/19/2012,24685598,UNC.CUAD.901.1,UNR.CUAD.901.1,24685599,3,3,195,585,585,,
A05130224,BBVA-Cuernavaca CR6383,71397789,Facturado,gp@vsys.com,10/19/2012,25458125,UNC.CUAD.901.1,UNR.CUAD.901.1,25458126,1,1,195,195,195,,
A04130126,BBVA-6401 PATRIMONIAL TORREON CR6401,71397786,Facturado,gp@vsys.com,11/15/2012,25342101,UNC.CUAD.906.1,UNR.CUAD.906.1,25342102,7,7,18.5,129.5,129.5,,
A08120036,BBVA-6401 PATRIMONIAL TORREON CR6401,71397786,Facturado,gp@vsys.com,11/15/2012,24685549,UNC.CUAD.911.1,UNR.CUAD.911.1,24685550,10,10,12,120,120,,
A08120036,BBVA-6401 PATRIMONIAL TORREON CR6401,71397786,Facturado,gp@vsys.com,11/15/2012,24685551,UNC.CUAD.901.1,UNR.CUAD.901.1,24685552,2,1,195,390,195,,
A03130049,BBVA-PATRIMONIALLEON CR6405,71397790,Facturado,gp@vsys.com,10/19/2012,25283277,UNC.CUAD.905.1,UNR.CUAD.905.1,25283278,1,1,339.5,339.5,339.5,,
A08120039,BBVA-PATRIMONIALLEON CR6405,71397790,Facturado,gp@vsys.com,10/19/2012,24685624,UNC.CUAD.911.1,UNR.CUAD.911.1,24685625,14,14,12,168,168,,
A10120153,BBVA-PATRIMONIALLEON CR6405,71397790,Facturado,gp@vsys.com,10/19/2012,24774416,UNC.CUAD.911.1,UNR.CUAD.911.1,24774417,2,1,12,24,12,,
A08120039,BBVA-PATRIMONIALLEON CR6405,71397790,Facturado,gp@vsys.com,10/19/2012,24685626,UNC.CUAD.901.1,UNR.CUAD.901.1,24685627,2,1,195,390,195,,
A04130129,BBVA-PATRIMONIALLEON CR6405,71397790,Facturado,gp@vsys.com,10/19/2012,25342107,UNC.CUAD.906.1,UNR.CUAD.906.1,25342108,10,10,18.5,185,185,,
A10120047,BBVA-D.F. CIEN METROS CR3529,70114605,Facturado,gp@vsys.com,9/5/2012,24757974,UNC.CUAD.905.1,UNR.CUAD.905.1,24757975,6,6,339.5,2037,2037,,
A11120068,BBVA-D.F. CIEN METROS CR3529,70114605,Facturado,gp@vsys.com,9/5/2012,24684022,UNC.CUAD.911.1,UNR.CUAD.911.1,24684023,6,6,12,72,72,,
A11120068,BBVA-D.F. CIEN METROS CR3529,70114605,Facturado,gp@vsys.com,9/5/2012,24684020,UNC.CUAD.901.1,UNR.CUAD.901.1,24684021,2,2,195,390,390,,
A10120060,BBVA-PARQUE CELAYA CR5203,71273520,Facturado,gp@vsys.com,9/5/2012,24758309,UNC.CUAD.905.1,UNR.CUAD.905.1,24758310,5,5,339.5,1697.5,1697.5,,
A10120131,BBVA-PARQUE CELAYA CR5203,71273523,Facturado,gp@vsys.com,9/5/2012,24684348,UNC.CUAD.911.1,UNR.CUAD.911.1,24684349,5,5,12,60,60,,
A10120131,BBVA-PARQUE CELAYA CR5203,71273523,Facturado,gp@vsys.com,9/5/2012,24684350,UNC.CUAD.901.1,UNR.CUAD.901.1,24684351,2,1,195,390,195,,
A10120086,BBVA-PLAZA DIAMANTE CR5259,71278157,Facturado,gp@vsys.com,9/5/2012,24758560,UNC.CUAD.905.1,UNR.CUAD.905.1,24758561,4,4,339.5,1358,1358,,
A10120137,BBVA-PLAZA DIAMANTE CR5259,71278157,Facturado,gp@vsys.com,9/5/2012,24684521,UNC.CUAD.911.1,UNR.CUAD.911.1,24684522,4,4,12,48,48,,
A10120137,BBVA-PLAZA DIAMANTE CR5259,71278157,Facturado,gp@vsys.com,9/5/2012,24684519,UNC.CUAD.901.1,UNR.CUAD.901.1,24684520,1,1,195,195,195,,
A10120036,BBVA-D.F. MILPA ALTA LOS ANGELES CR397,70114465,Facturado,gp@vsys.com,9/7/2012,24757871,UNC.CUAD.905.1,UNR.CUAD.905.1,24757872,5,5,339.5,1697.5,1697.5,,
A10120118,BBVA-D.F. MILPA ALTA LOS ANGELES CR397,70114465,Facturado,gp@vsys.com,9/7/2012,24683999,UNC.CUAD.911.1,UNR.CUAD.911.1,24684000,5,5,12,60,60,,
A10120118,BBVA-D.F. MILPA ALTA LOS ANGELES CR397,70114465,Facturado,gp@vsys.com,9/7/2012,24683997,UNC.CUAD.901.1,UNR.CUAD.901.1,24683998,2,2,195,390,390,,
A10120044,BBVA-D.F. PLAZA UNIVERSIDAD CR696,70114750,Facturado,gp@vsys.com,9/7/2012,24757984,UNC.CUAD.905.1,UNR.CUAD.905.1,24757985,5,5,339.5,1697.5,1697.5,,
A10120121,BBVA-D.F. PLAZA UNIVERSIDAD CR696,70114750,Facturado,gp@vsys.com,9/7/2012,24684072,UNC.CUAD.911.1,UNR.CUAD.911.1,24684073,5,5,12,60,60,,
A10120121,BBVA-D.F. PLAZA UNIVERSIDAD CR696,70114750,Facturado,gp@vsys.com,9/7/2012,24684070,UNC.CUAD.901.1,UNR.CUAD.901.1,24684071,3,2,195,585,390,,
A10120072,BBVA-CD. JUAREZ INSURGENTES CR4463,70122007,Facturado,gp@vsys.com,9/7/2012,24758293,UNC.CUAD.905.1,UNR.CUAD.905.1,24758294,5,5,339.5,1697.5,1697.5,,
A10120134,BBVA-CD. JUAREZ INSURGENTES CR4463,70122007,Facturado,gp@vsys.com,9/7/2012,24684277,UNC.CUAD.911.1,UNR.CUAD.911.1,24684278,5,5,12,60,60,,
A10120134,BBVA-CD. JUAREZ INSURGENTES CR4463,70122007,Facturado,gp@vsys.com,9/7/2012,24684279,UNC.CUAD.901.1,UNR.CUAD.901.1,24684280,2,2,195,390,390,,
A10120088,BBVA-SAN MATEO ATENCO CR5207,71280842,Facturado,gp@vsys.com,9/7/2012,24758566,UNC.CUAD.905.1,UNR.CUAD.905.1,24758567,4,4,339.5,1358,1358,,
A10120144,BBVA-SAN MATEO ATENCO CR5207,71280842,Facturado,gp@vsys.com,9/7/2012,24684593,UNC.CUAD.911.1,UNR.CUAD.911.1,24684594,4,4,12,48,48,,
A10120144,BBVA-SAN MATEO ATENCO CR5207,71280842,Facturado,gp@vsys.com,9/7/2012,24684595,UNC.CUAD.901.1,UNR.CUAD.901.1,24684596,3,3,195,585,585,,
A10120005,BBVA-INDUSTRIAL LERMA CR5232,71278155,Facturado,gp@vsys.com,9/7/2012,24735062,UNC.CUAD.911.1,UNR.CUAD.911.1,24735063,1,1,12,12,12,,
A10120074,BBVA-INDUSTRIAL LERMA CR5232,71278155,Facturado,gp@vsys.com,9/7/2012,24758323,UNC.CUAD.905.1,UNR.CUAD.905.1,24758324,5,5,339.5,1697.5,1697.5,,
A10120146,BBVA-INDUSTRIAL LERMA CR5232,71278155,Facturado,gp@vsys.com,9/7/2012,24684493,UNC.CUAD.911.1,UNR.CUAD.911.1,24684494,4,4,12,48,48,,
A10120146,BBVA-INDUSTRIAL LERMA CR5232,71278155,Facturado,gp@vsys.com,9/7/2012,24684495,UNC.CUAD.901.1,UNR.CUAD.901.1,24684496,2,2,195,390,390,,
A10120083,BBVA-VERACRUZ CD INDUSTRIAL CR5277,71283564,Facturado,gp@vsys.com,9/7/2012,24758578,UNC.CUAD.905.1,UNR.CUAD.905.1,24758579,5,5,339.5,1697.5,1697.5,,
A10120148,BBVA-VERACRUZ CD INDUSTRIAL CR5277,71283564,Facturado,gp@vsys.com,9/7/2012,24684686,UNC.CUAD.901.1,UNR.CUAD.901.1,24684690,1,1,195,195,195,,
A10120149,BBVA-VERACRUZ CD INDUSTRIAL CR5277,71283564,Facturado,gp@vsys.com,9/7/2012,24684704,UNC.CUAD.911.1,UNR.CUAD.911.1,24684705,5,5,12,60,60,,
A10120079,BBVA-CHIHUAHUA LAT. ORTIZ MENA CR5412,71283481,Facturado,gp@vsys.com,9/7/2012,24758572,UNC.CUAD.905.1,UNR.CUAD.905.1,24758573,5,5,339.5,1697.5,1697.5,,
A10120145,BBVA-CHIHUAHUA LAT. ORTIZ MENA CR5412,71283481,Facturado,gp@vsys.com,9/7/2012,24684644,UNC.CUAD.911.1,UNR.CUAD.911.1,24684645,5,5,12,60,60,,
A10120145,BBVA-CHIHUAHUA LAT. ORTIZ MENA CR5412,71283481,Facturado,gp@vsys.com,9/7/2012,24684642,UNC.CUAD.901.1,UNR.CUAD.901.1,24684643,2,2,195,390,390,,
A10120058,BBVA-TIJUANA CARRUSEL CR6602,70118668,Facturado,gp@vsys.com,9/7/2012,24758004,UNC.CUAD.905.1,UNR.CUAD.905.1,24758005,4,4,339.5,1358,1358,,
A10120135,BBVA-TIJUANA CARRUSEL CR6602,70118668,Facturado,gp@vsys.com,9/7/2012,24684252,UNC.CUAD.911.1,UNR.CUAD.911.1,24684253,4,4,12,48,48,,
A10120135,BBVA-TIJUANA CARRUSEL CR6602,70118668,Facturado,gp@vsys.com,9/7/2012,24684254,UNC.CUAD.901.1,UNR.CUAD.901.1,24684255,3,3,195,585,585,,
A10120089,BBVA-BANCA DE EMPRESAS Y GOBIERNO GLORIETA COLON CR1121,71398705,Facturado,gp@vsys.com,9/7/2012,24758827,UNC.CUAD.905.1,UNR.CUAD.905.1,24758828,14,11,339.5,4753,3734.5,,
A10120031,BBVA-DELICIAS CENTRO CR276,70114350,Facturado,gp@vsys.com,9/10/2012,24757861,UNC.CUAD.905.1,UNR.CUAD.905.1,24757862,7,7,339.5,2376.5,2376.5,,
A11120065,BBVA-DELICIAS CENTRO CR276,70114350,Facturado,gp@vsys.com,9/10/2012,24683859,UNC.CUAD.901.1,UNR.CUAD.901.1,24683860,3,3,195,585,585,,
A11120065,BBVA-DELICIAS CENTRO CR276,70114350,Facturado,gp@vsys.com,9/10/2012,24683861,UNC.CUAD.911.1,UNR.CUAD.911.1,24683862,7,7,12,84,84,,
A10120055,BBVA-MONTERREY LAS TORRES CR3818,70114976,Facturado,gp@vsys.com,9/10/2012,24757994,UNC.CUAD.905.1,UNR.CUAD.905.1,24757995,5,5,339.5,1697.5,1697.5,,
A11120075,BBVA-MONTERREY LAS TORRES CR3818,70114976,Facturado,gp@vsys.com,9/10/2012,24684177,UNC.CUAD.901.1,UNR.CUAD.901.1,24684178,2,2,195,390,390,,
A11120075,BBVA-MONTERREY LAS TORRES CR3818,70114976,Facturado,gp@vsys.com,9/10/2012,24684179,UNC.CUAD.911.1,UNR.CUAD.911.1,24684180,5,5,12,60,60,,
A10120065,BBVA-SAN MARTIN CRYSTAL CHEDRAUI SAN MARTIN TEXMELUCAN CR5206,71275378,Facturado,gp@vsys.com,9/10/2012,24758313,UNC.CUAD.905.1,UNR.CUAD.905.1,24758314,4,4,339.5,1358,1358,,
A10120128,BBVA-SAN MARTIN CRYSTAL CHEDRAUI SAN MARTIN TEXMELUCAN CR5206,71275378,Facturado,gp@vsys.com,9/10/2012,24684399,UNC.CUAD.911.1,UNR.CUAD.911.1,24684400,4,4,12,48,48,,
A10120128,BBVA-SAN MARTIN CRYSTAL CHEDRAUI SAN MARTIN TEXMELUCAN CR5206,71275378,Facturado,gp@vsys.com,9/10/2012,24684397,UNC.CUAD.901.1,UNR.CUAD.901.1,24684398,2,2,195,390,390,,
A10120038,BBVA-D.F. PABELLON BOSQUES CR365,70114434,Facturado,gp@vsys.com,9/10/2012,24757867,UNC.CUAD.905.1,UNR.CUAD.905.1,24757868,5,5,339.5,1697.5,1697.5,,
A10120117,BBVA-D.F. PABELLON BOSQUES CR365,70114434,Facturado,gp@vsys.com,9/10/2012,24683943,UNC.CUAD.911.1,UNR.CUAD.911.1,24683944,5,5,12,60,60,,
A10120117,BBVA-D.F. PABELLON BOSQUES CR365,70114434,Facturado,gp@vsys.com,9/10/2012,24683941,UNC.CUAD.901.1,UNR.CUAD.901.1,24683942,2,2,195,390,390,,
A09120018,BBVA-GUADALAJARA SAN JUAN BOSCO CR409,70114473,Facturado,gp@vsys.com,9/10/2012,24749836,UNC.CUAD.905.1,UNR.CUAD.905.1,24749837,12,12,339.5,4074,4074,,
A09120018,BBVA-GUADALAJARA SAN JUAN BOSCO CR409,70114473,Facturado,gp@vsys.com,9/10/2012,24749840,UNC.CUAD.901.1,UNR.CUAD.901.1,24749841,2,2,195,390,390,,
A09120018,BBVA-GUADALAJARA SAN JUAN BOSCO CR409,70114473,Facturado,gp@vsys.com,9/10/2012,24749838,UNC.CUAD.911.1,UNR.CUAD.911.1,24749839,12,12,12,144,144,,
A10120066,BBVA-TEPOZOTL√ÅN CR5192,71273530,Facturado,gp@vsys.com,9/11/2012,24758311,UNC.CUAD.905.1,UNR.CUAD.905.1,24758312,5,5,339.5,1697.5,1697.5,,
A10120127,BBVA-TEPOZOTL√ÅN CR5192,71273530,Facturado,gp@vsys.com,9/11/2012,24684377,UNC.CUAD.901.1,UNR.CUAD.901.1,24684378,1,1,195,195,195,,
A10120130,BBVA-TEPOZOTL√ÅN CR5192,71273530,Facturado,gp@vsys.com,9/11/2012,24684367,UNC.CUAD.911.1,UNR.CUAD.911.1,24684368,5,5,12,60,60,,
A10120068,BBVA-CHEDRAUI CORDOBA CRYSTAL CR5198,71273519,Facturado,gp@vsys.com,9/11/2012,24758305,UNC.CUAD.905.1,UNR.CUAD.905.1,24758306,4,4,339.5,1358,1358,,
A10120132,BBVA-CHEDRAUI CORDOBA CRYSTAL CR5198,71273519,Facturado,gp@vsys.com,9/11/2012,24684301,UNC.CUAD.911.1,UNR.CUAD.911.1,24684302,4,4,12,48,48,,
A10120132,BBVA-CHEDRAUI CORDOBA CRYSTAL CR5198,71273519,Facturado,gp@vsys.com,9/11/2012,24684303,UNC.CUAD.901.1,UNR.CUAD.901.1,24684304,2,2,195,390,390,,
A10120081,BBVA-SAN MIGUEL DE ALLENDE CR5204,71283484,Facturado,gp@vsys.com,9/11/2012,24758574,UNC.CUAD.905.1,UNR.CUAD.905.1,24758575,4,4,339.5,1358,1358,,
A10120147,BBVA-SAN MIGUEL DE ALLENDE CR5204,71283484,Facturado,gp@vsys.com,9/11/2012,24684661,UNC.CUAD.911.1,UNR.CUAD.911.1,24684662,4,4,12,48,48,,
A10120147,BBVA-SAN MIGUEL DE ALLENDE CR5204,71283484,Facturado,gp@vsys.com,9/11/2012,24684663,UNC.CUAD.901.1,UNR.CUAD.901.1,24684664,3,1,195,585,195,,
A10120115,BBVA-ZAPOPAN PASEOS DEL SOL CR3893,70115021,Facturado,gp@vsys.com,9/11/2012,24684205,UNC.CUAD.911.1,UNR.CUAD.911.1,24684206,4,4,12,48,48,,
A10120115,BBVA-ZAPOPAN PASEOS DEL SOL CR3893,70115021,Facturado,gp@vsys.com,9/11/2012,24684203,UNC.CUAD.901.1,UNR.CUAD.901.1,24684204,2,2,195,390,390,,
A10120054,BBVA-VILLAHERMOSA TABASCO CR548,70115648,Facturado,gp@vsys.com,9/17/2012,24758002,UNC.CUAD.905.1,UNR.CUAD.905.1,24758003,6,6,339.5,2037,2037,,
A10120096,BBVA-VILLAHERMOSA TABASCO CR548,70115648,Facturado,gp@vsys.com,9/17/2012,24773089,UNC.CUAD.911.1,UNR.CUAD.911.1,24773090,1,1,12,12,12,,
A10120136,BBVA-VILLAHERMOSA TABASCO CR548,70115648,Facturado,gp@vsys.com,9/17/2012,24684230,UNC.CUAD.911.1,UNR.CUAD.911.1,24684231,5,5,12,60,60,,
A10120136,BBVA-VILLAHERMOSA TABASCO CR548,70115648,Facturado,gp@vsys.com,9/17/2012,24684228,UNC.CUAD.901.1,UNR.CUAD.901.1,24684229,3,3,195,585,585,,
A10120042,BBVA-MERIDA VILLAS DE LA HACIENDA CR803,70114818,Facturado,gp@vsys.com,9/17/2012,24757990,UNC.CUAD.905.1,UNR.CUAD.905.1,24757991,6,6,339.5,2037,2037,,
A10120124,BBVA-MERIDA VILLAS DE LA HACIENDA CR803,70114818,Facturado,gp@vsys.com,9/17/2012,24684146,UNC.CUAD.911.1,UNR.CUAD.911.1,24684147,6,6,12,72,72,,
A10120125,BBVA-MERIDA VILLAS DE LA HACIENDA CR803,70114818,Facturado,gp@vsys.com,9/17/2012,24684154,UNC.CUAD.901.1,UNR.CUAD.901.1,24684155,2,2,195,390,390,,
A10120059,BBVA-CHEDRAUI VERACRUZ LAS BRISAS CR5199,71273520,Facturado,gp@vsys.com,9/17/2012,24758307,UNC.CUAD.905.1,UNR.CUAD.905.1,24758308,4,4,339.5,1358,1358,,
A10120133,BBVA-CHEDRAUI VERACRUZ LAS BRISAS CR5199,71273520,Facturado,gp@vsys.com,9/17/2012,24684325,UNC.CUAD.911.1,UNR.CUAD.911.1,24684326,4,4,12,48,48,,
A10120133,BBVA-CHEDRAUI VERACRUZ LAS BRISAS CR5199,71273520,Facturado,gp@vsys.com,9/17/2012,24684327,UNC.CUAD.901.1,UNR.CUAD.901.1,24684328,2,2,195,390,390,,
A10120087,BBVACHEDRAUI AMERICAS XALAPA CR5215,71280845,Facturado,gp@vsys.com,9/17/2012,24758568,UNC.CUAD.905.1,UNR.CUAD.905.1,24758569,4,4,339.5,1358,1358,,
A10120142,BBVACHEDRAUI AMERICAS XALAPA CR5215,71280845,Facturado,gp@vsys.com,9/17/2012,24684617,UNC.CUAD.911.1,UNR.CUAD.911.1,24684618,4,4,12,48,48,,
A10120142,BBVACHEDRAUI AMERICAS XALAPA CR5215,71280845,Facturado,gp@vsys.com,9/17/2012,24684619,UNC.CUAD.901.1,UNR.CUAD.901.1,24684620,3,1,195,585,195,,
