folio,clientName,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A10170578,CARRIER ENTERPRISE MEXICO S DE RL DE CV MERIDA TIENDA,71615759,Facturado,gp@vsys.com,11/07/2018,32150401,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32150402,6,6,12,72,72,,
A10170578,CARRIER ENTERPRISE MEXICO S DE RL DE CV MERIDA TIENDA,71615759,Facturado,gp@vsys.com,11/07/2018,32150409,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32150410,1,1,455,455,455,,
A01181708,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER MONTERREY,71378678,Facturado,gp@vsys.com,13/07/2018,32614408,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614409,9,9,223.45,2011.05,2011.05,,
A01181708,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER MONTERREY,71378678,Facturado,gp@vsys.com,13/07/2018,32614410,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614411,1,1,41.95,41.95,41.95,,
A01181708,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER MONTERREY,71378678,Facturado,gp@vsys.com,13/07/2018,32614412,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614413,9,9,12,108,108,,
A01181708,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER MONTERREY,71378678,Facturado,gp@vsys.com,13/07/2018,32614414,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614415,1,1,455,455,455,,
A01181709,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TLALNEPANTLA,71378679,Facturado,gp@vsys.com,16/07/2018,32614437,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614438,9,9,223.45,2011.05,2011.05,,
A01181709,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TLALNEPANTLA,71378679,Facturado,gp@vsys.com,16/07/2018,32614439,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614440,1,1,41.95,41.95,41.95,,
A01181709,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TLALNEPANTLA,71378679,Facturado,gp@vsys.com,16/07/2018,32614441,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614442,9,9,12,108,108,,
A01181709,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TLALNEPANTLA,71378679,Facturado,gp@vsys.com,16/07/2018,32614443,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614444,1,1,455,455,455,,
A01181710,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TIJUANA,71381212,Facturado,gp@vsys.com,26/07/2018,32614576,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614577,7,7,223.45,1564.15,1564.15,,
A01181710,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TIJUANA,71381212,Facturado,gp@vsys.com,26/07/2018,32614578,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614579,1,1,41.95,41.95,41.95,,
A01181710,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TIJUANA,71381212,Facturado,gp@vsys.com,26/07/2018,32614580,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614581,7,7,12,84,84,,
A01181710,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER TIJUANA,71381212,Facturado,gp@vsys.com,26/07/2018,32614582,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614583,1,1,455,455,455,,
A01181714,CARRIER ENTERPRISE MEXICO S DE RL DE CV  CARRIER VERACRUZ,71389493,Facturado,gp@vsys.com,26/07/2018,32614638,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614639,8,8,223.45,1787.6,1787.6,,
A01181714,CARRIER ENTERPRISE MEXICO S DE RL DE CV  CARRIER VERACRUZ,71389493,Facturado,gp@vsys.com,26/07/2018,32614640,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614641,1,1,41.95,41.95,41.95,,
A01181714,CARRIER ENTERPRISE MEXICO S DE RL DE CV  CARRIER VERACRUZ,71389493,Facturado,gp@vsys.com,26/07/2018,32614642,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614643,8,8,12,96,96,,
A01181714,CARRIER ENTERPRISE MEXICO S DE RL DE CV  CARRIER VERACRUZ,71389493,Facturado,gp@vsys.com,26/07/2018,32614644,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614645,1,1,455,455,455,,
A01181713,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER APODACA PROLOGIS,71386049,Facturado,gp@vsys.com,08/05/2018,32614603,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614604,15,15,223.45,3351.75,3351.75,,
A01181713,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER APODACA PROLOGIS,71386049,Facturado,gp@vsys.com,08/05/2018,32614605,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614606,1,1,41.95,41.95,41.95,,
A01181713,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER APODACA PROLOGIS,71386049,Facturado,gp@vsys.com,08/05/2018,32614607,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614608,15,15,12,180,180,,
A01181713,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER APODACA PROLOGIS,71386049,Facturado,gp@vsys.com,08/05/2018,32614612,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614613,1,1,455,455,455,,
A01181711,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER DEL VALLE NL,71378680,Facturado,gp@vsys.com,21/07/2018,32614466,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614467,85,85,223.45,18993.25,18993.25,,
A01181711,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER DEL VALLE NL,71378680,Facturado,gp@vsys.com,21/07/2018,32614468,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614469,1,1,41.95,41.95,41.95,,
A01181711,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER DEL VALLE NL,71378680,Facturado,gp@vsys.com,21/07/2018,32614470,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614471,85,85,12,1020,1020,,
A01181711,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER DEL VALLE NL,71378680,Facturado,gp@vsys.com,21/07/2018,32614480,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614481,1,1,455,455,455,,
A01181712,CARRIER ENTERPRISE MEXICO S DE RL DE CV BENITO JUAREZ DF 2015,71466790,Facturado,gp@vsys.com,20/07/2018,32614666,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614667,70,70,223.45,15641.5,15641.5,,
A01181712,CARRIER ENTERPRISE MEXICO S DE RL DE CV BENITO JUAREZ DF 2015,71466790,Facturado,gp@vsys.com,20/07/2018,32614668,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614669,70,70,12,840,840,,
A01181712,CARRIER ENTERPRISE MEXICO S DE RL DE CV BENITO JUAREZ DF 2015,71466790,Facturado,gp@vsys.com,20/07/2018,32614670,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614671,1,1,41.95,41.95,41.95,,
A01181712,CARRIER ENTERPRISE MEXICO S DE RL DE CV BENITO JUAREZ DF 2015,71466790,Facturado,gp@vsys.com,20/07/2018,32614672,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614673,1,1,455,455,455,,
A01181707,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER CARRIER CANCUN,71378673,Facturado,gp@vsys.com, 11/08/2018,32614382,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32614383,8,8,223.45,1787.6,1787.6,,
A01181707,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER CANCUN,71378673,Facturado,gp@vsys.com, 11/08/2018,32614384,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32614385,1,1,41.95,41.95,41.95,,
A01181707,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER CANCUN,71378673,Facturado,gp@vsys.com, 11/08/2018,32614386,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32614387,8,8,12,96,96,,
A01181707,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER CANCUN,71378673,Facturado,gp@vsys.com, 11/08/2018,32614388,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32614389,1,1,455,455,455,,
A03182444,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER QUERETARO,71647946,Facturado,gp@vsys.com, 30/08/2018,32843022,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32843023,1,1,223.45,223.45,223.45,,
A03182444,CARRIER ENTERPRISE MEXICO S DE RL DE CV CARRIER QUERETARO,71647946,Facturado,gp@vsys.com, 30/08/2018,32843024,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32843025,1,1,12,12,12,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,19/04/2017,31192699,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31192702,8,8,165.73,1325.84,1325.84,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,19/04/2017,31192712,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31192715,14,8,137.1,1919.4,1096.8,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,19/04/2017,31192725,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31192728,4,3,199.85,799.4,599.55,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,19/04/2017,31192738,UNC.CUAD.BS.203,UNR.CUAD.BS.203,31192741,22,3,7.2,158.4,21.6,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,19/04/2017,31192764,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31192767,26,19,17.1,444.6,324.9,,
A04171195,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,28/04/2017,31328434,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31328435,1,1,165.73,165.73,165.73,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,05/05/2017,31192712,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31192715,14,3,137.1,1919.4,411.3,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,05/05/2017,31192764,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31192767,26,3,17.1,444.6,51.3,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,14/01/2020,31192712,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31192715,14,3,137.1,1919.4,411.3,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,14/01/2020,31192725,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31192728,4,1,199.85,799.4,199.85,,
A03171255,CORPORATIVO GRUPO TOLUCA SA DE CV CGT PALMAS 1505,71621173,Facturado,gp@vsys.com,14/01/2020,31192764,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31192767,26,4,17.1,444.6,68.4,,
A07170014,DENTIX MEXICO HEATLH S.C. DENTIX CORPORATIVO,71639376,Facturado,gp@vsys.com,27/12/2017,31730487,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31730488,30,30,174.43,5232.9,5232.9,,
A07170014,DENTIX MEXICO HEATLH S.C. DENTIX CORPORATIVO,71639376,Facturado,gp@vsys.com,27/12/2017,31730489,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,31730490,10,10,223.45,2234.5,2234.5,,
A07170014,DENTIX MEXICO HEATLH S.C. DENTIX CORPORATIVO,71639376,Facturado,gp@vsys.com,27/12/2017,31730491,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,31730492,1,1,41.95,41.95,41.95,,
A07170014,DENTIX MEXICO HEATLH S.C. DENTIX CORPORATIVO,71639376,Facturado,gp@vsys.com,27/12/2017,31730495,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31730496,40,40,12,480,480,,
A07170014,DENTIX MEXICO HEATLH S.C. DENTIX CORPORATIVO,71639376,Facturado,gp@vsys.com,27/12/2017,31730508,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,31730509,1,1,455,455,455,,
A07170351,DENTIX MEXICO HEATLH S.C. DENTIX MINERVA,71639386,Facturado,gp@vsys.com,19/02/2018,31784407,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784408,5,5,174.43,872.15,872.15,,
A07170351,DENTIX MEXICO HEATLH S.C. DENTIX MINERVA,71639386,Facturado,gp@vsys.com,19/02/2018,31784409,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784410,5,5,12,60,60,,
A07170343,DENTIX MEXICO HEATLH S.C .DENTIX PLAZA MAYOR LEON,71639377,Facturado,gp@vsys.com,09/03/2018,31784319,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784320,5,5,174.43,872.15,872.15,,
A07170343,DENTIX MEXICO HEATLH S.C. DENTIX PLAZA MAYOR LEON,71639377,Facturado,gp@vsys.com,09/03/2018,31784321,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784322,5,5,12,60,60,,
A07170344,DENTIX MEXICO HEATLH S.C. DENTIX_SAN ANGEL,71639378,Facturado,gp@vsys.com,11/03/2018,31784330,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784331,5,5,174.43,872.15,872.15,,
A07170344,DENTIX MEXICO HEATLH S.C. DENTIX_SAN ANGEL,71639378,Facturado,gp@vsys.com,11/03/2018,31784332,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784333,5,5,12,60,60,,
A07170352,DENTIX MEXICO HEATLH S.C. DENTIX MUNDO E,71639387,Facturado,gp@vsys.com,12/03/2018,31784418,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784419,5,5,174.43,872.15,872.15,,
A07170352,DENTIX MEXICO HEATLH S.C. DENTIX MUNDO E,71639387,Facturado,gp@vsys.com,12/03/2018,31784420,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784421,5,5,12,60,60,,
A07170354,DENTIX MEXICO HEATLH S.C. DENTIX FORUM TLAQUEPAQUE GUADALAJARA,71639393,Facturado,gp@vsys.com,08/03/2018,31784451,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784452,5,5,174.43,872.15,872.15,,
A07170354,DENTIX MEXICO HEATLH S.C. DENTIX FORUM TLAQUEPAQUE GUADALAJARA,71639393,Facturado,gp@vsys.com,08/03/2018,31784453,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784454,5,5,12,60,60,,
