folio,clientName,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A01200465,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV HUAUCHINANGO II",71433858,Facturado,gp@vsys.com,2/28/2020,36911182,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36911192,9,9,159.77,1437.93,1437.93,,
A01200465,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV HUAUCHINANGO II",71433858,Facturado,gp@vsys.com,2/28/2020,36911199,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36911200,1,1,455,455,455,,
A11191371,"METSO MEXICO, S.A. DE C.V. VILLAS DE IRAPUATO",71834095,Facturado,gp@vsys.com,2/26/2020,36744139,UNC.CUAD.AV60.901B,UNR.CUAD.AV60.901B,36744220,80,80,125.88,10070.4,10070.4,,
A11191371,"METSO MEXICO, S.A. DE C.V. VILLAS DE IRAPUATO",71834095,Facturado,gp@vsys.com,2/26/2020,36744243,UNC.CUAD.AV60.902B,UNR.CUAD.AV60.902B,36744252,8,8,159.77,1278.16,1278.16,,
A11191371,"METSO MEXICO, S.A. DE C.V. VILLAS DE IRAPUATO",71834095,Facturado,gp@vsys.com,2/26/2020,36744259,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,36744260,1,1,455,455,455,,
A11190422,LEVIC S.A. DE C.V. VALLEJO-FORTINET,71828622,Facturado,gp@vsys.com,2/4/2020,36696009,UNC.CUAD.AV.901A,UNR.CUAD.AV.901A,36696090,80,80,125.88,10070.4,10070.4,,
A11190422,LEVIC S.A. DE C.V. VALLEJO-FORTINET,71828622,Facturado,gp@vsys.com,2/4/2020,36696091,UNC.CUAD.AV.902A,UNR.CUAD.AV.902A,36696102,10,10,159.77,1597.7,1597.7,,
A11190422,LEVIC S.A. DE C.V. VALLEJO-FORTINET,71828622,Facturado,gp@vsys.com,2/4/2020,36696109,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36696110,1,1,455,455,455,,
A01200962,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FLETES TRANSPORTES RUIZ MEX TRASIMENO",71248075,Facturado,gp@vsys.com,3/3/2020,36945746,UNC.CUAD.AV.901A,UNR.CUAD.AV.901A,36945792,45,45,125.88,5664.6,5664.6,,
A01200962,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FLETES TRANSPORTES RUIZ MEX TRASIMENO",71248075,Facturado,gp@vsys.com,3/3/2020,36945793,UNC.CUAD.AV.902A,UNR.CUAD.AV.902A,36945805,11,11,159.77,1757.47,1757.47,,
A02200075,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FLETES TRANSPORTES RUIZ MEX TRASIMENO",71248075,Facturado,gp@vsys.com,3/3/2020,36963976,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36963977,1,1,455,455,455,,
A01200964,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FLETES TRANSPORTES RUIZ PATIO TOLUCA",71248081,Facturado,gp@vsys.com,3/4/2020,36945867,UNC.CUAD.AV.901A,UNR.CUAD.AV.901A,36945875,7,7,125.88,881.16,881.16,,
A01200964,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FLETES TRANSPORTES RUIZ PATIO TOLUCA",71248081,Facturado,gp@vsys.com,3/4/2020,36945876,UNC.CUAD.AV.902A,UNR.CUAD.AV.902A,36945884,7,6,159.77,1118.39,958.62,,
A02200077,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FLETES TRANSPORTES RUIZ PATIO TOLUCA",71248081,Facturado,gp@vsys.com,3/4/2020,36964047,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36964048,1,1,455,455,455,,
A01200968,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FTR SALTILLO",71257463,Facturado,gp@vsys.com,4/23/2020,36945906,UNC.CUAD.AV.901A,UNR.CUAD.AV.901A,36945919,12,12,125.88,1510.56,1510.56,,
A01200968,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FTR SALTILLO",71257463,Facturado,gp@vsys.com,4/23/2020,36945920,UNC.CUAD.AV.902A,UNR.CUAD.AV.902A,36945923,2,2,159.77,319.54,319.54,,
A02200076,"FLETES Y TRANSPORTES RUIZ, S.A. DE C.V. FTR SALTILLO",71257463,Facturado,gp@vsys.com,4/23/2020,36963984,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36963985,1,1,455,455,455,,
A09191164,"KIDZANIA DE MEXICO, S.A. DE C.V. CUICUILCO",71369751,Facturado,gp@vsys.com,3/27/2020,36262099,UNC.CUAD.AV.901B,UNR.CUAD.AV.901B,36262140,40,35,125.88,5035.2,4405.8,,
A09191164,"KIDZANIA DE MEXICO, S.A. DE C.V. CUICUILCO",71369751,Facturado,gp@vsys.com,3/27/2020,36262141,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36262157,15,15,159.77,2396.55,2396.55,,
A09191166,"KIDZANIA DE MEXICO, S.A. DE C.V. CUICUILCO",71369751,Facturado,gp@vsys.com,3/27/2020,36262224,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36262225,1,1,455,455,455,,
A10190642,"KIDZANIA DE MEXICO, S.A. DE C.V. JUAN SALVADOR AGRAZ",71353088,Facturado,gp@vsys.com,3/8/2020,36260758,UNC.CUAD.AV.901B,UNR.CUAD.AV.901B,36260859,100,100,125.88,12588,12588,,
A10190642,"KIDZANIA DE MEXICO, S.A. DE C.V. JUAN SALVADOR AGRAZ",71353088,Facturado,gp@vsys.com,3/8/2020,36260860,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36260901,40,40,159.77,6390.8,6390.8,,
A09191150,"KIDZANIA DE MEXICO, S.A. DE C.V. JUAN SALVADOR AGRAZ",71353088,Facturado,gp@vsys.com,3/8/2020,36261004,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36261005,1,1,455,455,455,,
A09191149,"KIDZANIA DE MEXICO, S.A. DE C.V. CENTRO COMERCIAL SANTA FE",70163505,Facturado,gp@vsys.com,1/24/2020,36261324,UNC.CUAD.AV.901B,UNR.CUAD.AV.901B,36261360,35,35,125.88,4405.8,4405.8,,
A09191149,"KIDZANIA DE MEXICO, S.A. DE C.V. CENTRO COMERCIAL SANTA FE",70163505,Facturado,gp@vsys.com,1/24/2020,36261361,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36261372,10,10,159.77,1597.7,1597.7,,
A09191154,"KIDZANIA DE MEXICO, S.A. DE C.V. CENTRO COMERCIAL SANTA FE",70163505,Facturado,gp@vsys.com,1/24/2020,36261400,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36261401,1,1,455,455,455,,
A09191155,"KIDZANIA DE MEXICO, S.A. DE C.V KIDZANIA MONTERREY",71247427,Facturado,gp@vsys.com,4/3/2020,36261554,UNC.CUAD.AV.901B,UNR.CUAD.AV.901B,36261590,35,35,125.88,4405.8,4405.8,,
A09191155,"KIDZANIA DE MEXICO, S.A. DE C.V KIDZANIA MONTERREY",71247427,Facturado,gp@vsys.com,4/3/2020,36261591,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36261602,10,9,159.77,1597.7,1437.93,,
A09191163,"KIDZANIA DE MEXICO, S.A. DE C.V KIDZANIA MONTERREY",71247427,Facturado,gp@vsys.com,4/3/2020,36261879,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36261880,1,1,455,455,455,,
A11190597,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS TIZAYUCA",70143298,Facturado,gp@vsys.com,4/21/2020,36704502,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36704509,6,6,159.77,958.62,958.62,,
A11190597,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS TIZAYUCA",70143298,Facturado,gp@vsys.com,4/21/2020,36704516,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36704517,1,1,455,455,455,,
A01200468,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV JOJUTLA II",71462120,Facturado,gp@vsys.com,4/21/2020,36911331,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36911342,10,10,159.77,1597.7,1597.7,,
A01200468,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV JOJUTLA II",71462120,Facturado,gp@vsys.com,4/21/2020,36911349,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36911350,1,1,455,455,455,,
A01200469,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV QUEBRANTADERO AXOCHIAPAN",71361758,Facturado,gp@vsys.com,4/21/2020,36911301,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36911308,6,6,159.77,958.62,958.62,,
A01200469,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV QUEBRANTADERO AXOCHIAPAN",71361758,Facturado,gp@vsys.com,4/21/2020,36911315,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36911316,1,1,455,455,455,,
A01200476,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB DE CUAUTLA PLANTA CUAUTLA",70143307,Facturado,gp@vsys.com,4/21/2020,36911722,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36911758,35,35,159.77,5591.95,5591.95,,
A01200476,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB DE CUAUTLA PLANTA CUAUTLA",70143307,Facturado,gp@vsys.com,4/21/2020,36911765,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36911766,1,1,455,455,455,,
A12190246,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB DE CUAUTLA PLANTA CUAUTLA",70143307,Facturado,gp@vsys.com,4/21/2020,36769746,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36769749,2,2,159.77,319.54,319.54,,
A12190242,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS ZACUALTIPAN II",71312251,Facturado,gp@vsys.com,3/25/2020,36769463,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36769470,6,6,159.77,958.62,958.62,,
A12190242,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS ZACUALTIPAN II",71312251,Facturado,gp@vsys.com,3/25/2020,36769477,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36769478,1,1,455,455,455,,
A12190243,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS NUEVA URBANA CUA (SURCUSAL CUAUTLA)",71321208,Facturado,gp@vsys.com,4/21/2020,36769563,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36769592,28,28,159.77,4473.56,4473.56,,
A12190243,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS NUEVA URBANA CUA (SURCUSAL CUAUTLA)",71321208,Facturado,gp@vsys.com,4/21/2020,36769599,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36769600,1,1,455,455,455,,
A01200461,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV MINIBODEGA IXTLAHUACO",71462632,Facturado,gp@vsys.com,4/14/2020,36910855,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36910856,1,1,455,455,455,,
A01200461,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV MINIBODEGA IXTLAHUACO",71462632,Facturado,gp@vsys.com,4/14/2020,36910872,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36910875,2,1,159.77,319.54,159.77,,
A01200466,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV MINIBODEGA TETELA",71759779,Facturado,gp@vsys.com,4/21/2020,36911247,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36911250,2,1,159.77,319.54,159.77,,
A01200466,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV MINIBODEGA TETELA",71759779,Facturado,gp@vsys.com,4/21/2020,36911257,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36911258,1,1,455,455,455,,
A01200467,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  MINIBODEGA AHUACATLAN",71462706,Facturado,gp@vsys.com,4/21/2020,36911274,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36911277,2,1,159.77,319.54,159.77,,
A01200467,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  MINIBODEGA AHUACATLAN",71462706,Facturado,gp@vsys.com,4/21/2020,36911284,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36911285,1,1,455,455,455,,
A01201105,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS TULA",70143305,Facturado,gp@vsys.com,4/21/2020,36948563,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,36948578,14,11,159.77,2236.78,1757.47,,
A01201105,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS TULA",70143305,Facturado,gp@vsys.com,4/21/2020,36948601,UNC.CUAD.AV.903,UNR.CUAD.AV.903,36948602,1,1,455,455,455,,
A06190714,"ATLATEC, S.A. DE C.V. EARTJ TECH GARZA GARCIA NL",70229381,Facturado,gp@vsys.com,2/21/2020,35727656,UNC.CUAD.AV.901,UNR.CUAD.AV.901,35727657,90,90,165.59,14903.1,14903.1,,
A06190714,"ATLATEC, S.A. DE C.V. EARTJ TECH GARZA GARCIA NL",70229381,Facturado,gp@vsys.com,2/21/2020,35727658,UNC.CUAD.AV.902,UNR.CUAD.AV.902,35727689,30,30,198.02,5940.6,5940.6,,
A06190714,"ATLATEC, S.A. DE C.V. EARTJ TECH GARZA GARCIA NL",70229381,Facturado,gp@vsys.com,2/21/2020,35727696,UNC.CUAD.AV.903,UNR.CUAD.AV.903,35727697,1,1,455,455,455,,
A03191122,OCESA ESTADIO DE LOS DIABLOS ROJOS DEL MÉXICO,71795284,Facturado,gp@vsys.com,4/12/2019,34400463,UNC.CUAD.AV.901,UNR.CUAD.AV.901,34400464,145,5,165.59,24010.55,827.95,,
A09200737,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS PLANTA PACHUCA",70143296,Facturado,gp@vsys.com,3/29/2020,38094636,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38094860,223,222,159.77,35628.71,35468.94,,
A09200737,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS PLANTA PACHUCA",70143296,Facturado,gp@vsys.com,3/29/2020,38094875,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38094876,3,1,455,1365,455,,
A08190662,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS PLANTA PACHUCA",70143296,Facturado,gp@vsys.com,3/29/2020,36035673,UNC.CUAD.AV.910,UNR.CUAD.AV.910,36035674,4,4,5000,20000,20000,,
A03201657,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS PLANTA PACHUCA",70143296,Facturado,gp@vsys.com,9/15/2020,38094636,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38094860,223,1,159.77,35628.71,159.77,,
A09200738,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS TULA",70143305,Facturado,gp@vsys.com,4/21/2020,38095135,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38095147,11,11,159.77,1757.47,1757.47,,
A09200738,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV EMB LAS MARGARITAS TULA",70143305,Facturado,gp@vsys.com,4/21/2020,38095154,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38095155,1,1,455,455,455,,
A09200755,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS SAHAGUN TEPEAPUL",71236175,Facturado,gp@vsys.com,2/25/2020,38095345,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38095352,6,6,159.77,958.62,958.62,,
A09200755,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS SAHAGUN TEPEAPUL",71236175,Facturado,gp@vsys.com,2/25/2020,38095359,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38095360,1,1,455,455,455,,
A09200788,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS ZACUALTIPAN II",71312251,Facturado,gp@vsys.com,3/25/2020,38095505,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38095512,6,6,159.77,958.62,958.62,,
A09200788,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS ZACUALTIPAN II",71312251,Facturado,gp@vsys.com,3/25/2020,38095519,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38095520,1,1,455,455,455,,
A09200790,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  MINIBODEGA IXTLAHUACO",71462632,Facturado,gp@vsys.com,4/14/2020,38095766,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38095768,1,1,159.77,159.77,159.77,,
A09200790,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  MINIBODEGA IXTLAHUACO",71462632,Facturado,gp@vsys.com,4/14/2020,38095775,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38095776,1,1,455,455,455,,
A09200753,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS TULANCINGO",70143299,Facturado,gp@vsys.com,2/26/2020,38095961,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38095976,14,14,159.77,2236.78,2236.78,,
A09200753,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  EMB LAS MARGARITAS TULANCINGO",70143299,Facturado,gp@vsys.com,2/26/2020,38095983,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38095984,1,1,455,455,455,,
A09200792,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  NUEVA BODEGA CALINTLA",71829936,Facturado,gp@vsys.com,4/21/2020,38096082,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38096084,1,1,159.77,159.77,159.77,,
A09200792,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV  NUEVA BODEGA CALINTLA",71829936,Facturado,gp@vsys.com,4/21/2020,38096091,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38096092,1,1,455,455,455,,
A09200795,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV MINIBODEGA TETELA",71759779,Facturado,gp@vsys.com,4/21/2020,38096195,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38096197,1,1,159.77,159.77,159.77,,
A09200795,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV MINIBODEGA TETELA",71759779,Facturado,gp@vsys.com,4/21/2020,38096204,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38096205,1,1,455,455,455,,
A09200805,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV QUEBRANTADERO AXOCHIAPAN",71361758,Facturado,gp@vsys.com,4/21/2020,38096315,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,38096322,1,1,159.77,159.77,159.77,,
A09200805,"EMBOTELLADORA LAS MARGARITAS S A P I DE
CV QUEBRANTADERO AXOCHIAPAN",71361758,Facturado,gp@vsys.com,4/21/2020,38096329,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38096330,1,1,455,455,455,,
A11191374,"METSO MEXICO, S.A. DE C.V. METSO MINERALS IRAPUATO",71275995,Facturado,gp@vsys.com,7/10/2020,36744412,UNC.CUAD.AV60.901B,UNR.CUAD.AV60.901B,36744513,100,97,125.88,12588,12210.36,,
A11191374,"METSO MEXICO, S.A. DE C.V. METSO MINERALS IRAPUATO",71275995,Facturado,gp@vsys.com,7/10/2020,36744514,UNC.CUAD.AV60.902B,UNR.CUAD.AV60.902B,36744526,11,11,159.77,1757.47,1757.47,,
A11191374,"METSO MEXICO, S.A. DE C.V. METSO MINERALS IRAPUATO",71275995,Facturado,gp@vsys.com,7/10/2020,36744533,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,36744534,1,1,455,455,455,,
A11191376,"METSO MEXICO, S.A. DE C.V. METSO QUERETARO",71438972,Facturado,gp@vsys.com,11/19/2020,36745012,UNC.CUAD.AV60.901B,UNR.CUAD.AV60.901B,36745029,16,11,125.88,2014.08,1384.68,,
A11191376,"METSO MEXICO, S.A. DE C.V. METSO QUERETARO",71438972,Facturado,gp@vsys.com,11/19/2020,36745036,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,36745037,1,1,455,455,455,,
A10201404,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH BODEGA PIVA (BODEGA 4)",71810899,Facturado,gp@vsys.com,11/15/2020,38373398,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373413,14,14,125.88,1762.32,1762.32,,
A10201405,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH INDUSTRIAL DE MEXICO SA",70206883,Facturado,gp@vsys.com,11/15/2020,38372830,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38372935,104,104,125.88,13091.52,13091.52,,
A10201405,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH INDUSTRIAL DE MEXICO SA",70206883,Facturado,gp@vsys.com,11/15/2020,38372942,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,38372943,1,1,455,455,455,,
A10201385,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH NISSAN A1",71854394,Facturado,gp@vsys.com,10/28/2020,38394767,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,38394768,1,1,455,455,455,,
A10201386,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH AGUASCALIENTES DSP",71430011,Facturado,gp@vsys.com,10/28/2020,38395678,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,38395679,1,1,455,455,455,,
A10201403,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH NISSAN A2",71412806,Facturado,gp@vsys.com,10/28/2020,38373185,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373187,1,1,125.88,125.88,125.88,,
A10201426,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH NISSAN A1",71854394,Facturado,gp@vsys.com,10/28/2020,38373460,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373462,1,1,125.88,125.88,125.88,,
A10201428,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH AGUASCALIENTES DSP",71430011,Facturado,gp@vsys.com,10/23/2020,38373211,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373246,34,34,125.88,4279.92,4279.92,,
A10201429,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH PLANTA COMPAS NISSAN",71358750,Facturado,gp@vsys.com,10/28/2020,38373172,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373176,3,3,125.88,377.64,377.64,,
A10201427,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH JIUTEPEC MORELOS",71429603,Facturado,gp@vsys.com,10/28/2020,38373192,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373198,5,5,125.88,629.4,629.4,,
A10201400,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH PLANTA PARQUE ADVANCE APASEO",71846550,Facturado,gp@vsys.com,11/26/2020,38373444,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373449,4,4,125.88,503.52,503.52,,
A10201401,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH MAZDA PLANTA SALAMANCA",71692525,Facturado,gp@vsys.com,11/26/2020,38373321,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373325,3,3,125.88,377.64,377.64,,
A10201402,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH CASTRO DEL RIO II",71810753,Facturado,gp@vsys.com,11/11/2020,38373340,UNC.CUAD.AV60.901A,UNR.CUAD.AV60.901A,38373354,13,13,125.88,1636.44,1636.44,,
